name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"2210 FM 973, Austin, TX 78725",2020-03-06,69.3,44.2,56.6,69.3,42.8,56.5,34.9,48.7,0,0,0,,0,0,33,19.4,23,1030.8,36.5,9.9,240.5,20.6,8,,2020-03-06T06:50:17,2020-03-06T18:33:25,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-07,62.7,40.9,51.1,62.7,40.9,51.1,41.2,70.2,0.001,100,4.17,rain,0,0,22.4,13.3,124.1,1028.3,60,9.9,74.1,6.5,4,,2020-03-07T06:49:08,2020-03-07T18:34:05,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-08,75.5,42.1,59.7,75.5,42.1,59.7,50.7,74.5,0,0,0,,0,0,30.9,19.6,158.1,1023.5,63.8,9,136.3,11.2,5,,2020-03-08T07:47:58,2020-03-08T19:34:45,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-09,68.9,64.2,65.9,68.9,64.2,65.9,62.9,90.1,0.211,100,41.67,rain,0,0,26.6,17.4,177,1021.1,87.4,8.4,29.4,2.4,1,,2020-03-09T07:46:48,2020-03-09T19:35:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,TWB37,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-10,80,58,68.4,81.6,58,68.5,62.4,82.7,0.001,100,4.17,rain,0,0,18.8,9.9,187,1022.7,70,8.1,150.3,13,6,,2020-03-10T07:45:37,2020-03-10T19:36:04,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-11,82.9,64.8,72.4,84.3,64.8,72.8,64,76.8,0,0,0,,0,0,24,14.2,189.1,1017,56.7,8.3,177,15.5,7,,2020-03-11T07:44:26,2020-03-11T19:36:43,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-12,85.8,67.9,74.4,87.5,67.9,74.8,64.2,72.2,0,0,0,,0,0,26,17.2,179.8,1011.3,71.7,9.9,200.5,17.2,7,,2020-03-12T07:43:15,2020-03-12T19:37:22,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-13,82.9,68.1,73.9,84.5,68.1,74.1,64.8,74.4,0,0,0,,0,0,27.2,17.6,150.4,1013.2,81.2,9.8,142.7,12.3,6,,2020-03-13T07:42:03,2020-03-13T19:38:01,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-14,83.1,71,75.6,85.4,71,76.3,66.3,73.9,0,0,0,,0,0,28.7,17,154.4,1017.1,76.2,9.2,137.4,11.8,6,,2020-03-14T07:40:51,2020-03-14T19:38:39,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-15,71.7,59.9,63.1,71.7,59.9,63.1,59.5,88,0.051,100,16.67,rain,0,0,18.3,14.2,18.4,1022.6,93.3,6.6,43.2,3.8,2,,2020-03-15T07:39:39,2020-03-15T19:39:18,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,TWB37,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-16,73.1,59.9,66.3,73.1,59.9,66.3,62,86.4,0,0,0,,0,0,21.9,13.6,67.9,1020.4,94.1,7.4,89.7,7.8,4,,2020-03-16T07:38:27,2020-03-16T19:39:56,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-17,80.2,67.9,72.5,82.4,67.9,72.6,67.1,83.8,0.338,100,12.5,rain,0,0,35.6,14.6,143.4,1016.8,74.5,8.2,106.3,9.2,4,,2020-03-17T07:37:14,2020-03-17T19:40:34,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-18,82.1,70,74.7,85,70,75.2,66.9,77.6,0,0,0,,0,0,25.9,16.6,164.2,1014.1,67.2,9.7,123.9,10.4,4,,2020-03-18T07:36:02,2020-03-18T19:41:11,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-19,80.9,69.2,74.5,84,69.2,75,67.9,80.4,0.029,100,4.17,rain,0,0,28.6,15.4,167.2,1013,64,9.1,92.6,8,4,,2020-03-19T07:34:49,2020-03-19T19:41:49,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,C2969,KEDC,TWB37,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-20,73.1,53.8,61.5,73.1,53.8,61.5,57.2,85.7,0.748,100,66.67,rain,0,0,37.8,24.3,17.3,1022.1,79.2,8.5,51.5,4.5,2,,2020-03-20T07:33:36,2020-03-20T19:42:27,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,KEDC,C2969,TWB37,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-21,55,48.7,51.8,55,42.5,50.4,46.6,82.5,0.957,100,37.5,rain,0,0,26.6,17.3,13.2,1025.9,94.5,7.9,62.6,5.3,4,,2020-03-21T07:32:23,2020-03-21T19:43:04,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-22,67.7,54,60.6,67.7,54,60.6,58.6,93.2,0.031,100,20.83,rain,0,0,9.2,7.7,20.8,1019.3,98.6,2.6,54.6,4.6,2,,2020-03-22T07:31:09,2020-03-22T19:43:41,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-23,82.1,65.8,72.3,84.3,65.8,72.9,66.5,83.2,0.02,100,12.5,rain,0,0,23.9,13.8,174.5,1015.4,86.3,5.6,144.7,12.6,6,,2020-03-23T07:29:56,2020-03-23T19:44:18,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-24,90.9,62.6,74.6,90.1,62.6,74.4,61.1,68.4,0,0,0,,0,0,22.8,12.3,216.6,1011.7,42.5,8.9,233.5,20.3,8,,2020-03-24T07:28:43,2020-03-24T19:44:55,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-25,88.2,54.1,70.6,90.4,54.1,71.4,61.6,75.7,0,0,0,,0,0,21.7,12,170.2,1011.6,23.7,7.9,230.9,20,8,,2020-03-25T07:27:30,2020-03-25T19:45:32,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-26,87.1,66.9,75.5,89.4,66.9,76.3,67,76.7,0,0,0,,0,0,26.6,14.1,169.7,1009.1,54.1,7.8,203.7,17.6,8,,2020-03-26T07:26:17,2020-03-26T19:46:09,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-27,88,69.2,77,91.6,69.2,78.2,67.8,75.2,0,0,0,,0,0,29.8,17.7,172.1,1006.3,68.1,8.8,175.9,15.4,7,,2020-03-27T07:25:04,2020-03-27T19:46:46,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-28,78.2,52.1,70.5,78.2,52.1,70.5,57.7,69.5,0.082,100,25,rain,0,0,29.8,13.9,247.3,1009.7,65.4,8.4,129.2,11.1,6,,2020-03-28T07:23:51,2020-03-28T19:47:23,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-29,78.8,48.3,63.7,78.8,47.6,63.7,46,57.3,0,0,0,,0,0,19.7,14.4,52.9,1018.5,60.8,9.9,200.1,17.3,7,,2020-03-29T07:22:38,2020-03-29T19:48:00,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-30,70.9,63.2,67,70.9,63.2,67,61.6,83.7,0.334,100,41.67,rain,0,0,22.1,9,106.9,1013.8,87.1,6,15.5,1.2,1,,2020-03-30T07:21:26,2020-03-30T19:48:36,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
"2210 FM 973, Austin, TX 78725",2020-03-31,71.2,54.5,64.4,71.2,54.5,64.4,56.4,77.4,0.001,100,4.17,rain,0,0,28,17.8,19.2,1015.2,53.3,8.3,242.9,20.9,9,,2020-03-31T07:20:13,2020-03-31T19:49:13,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,KEDC,C2969,72254013904,EAUT2,72254413958"
